source,recipient,issueDomain,amount,flowType,traceability,largeDonorShare,sourceRecordId,sourceUrl,committeeType,spendingPurpose,supportOppose,disclosureLag
MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,NRSC,energy,0.8000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA.27296277.2.2403,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721075933,Party - Qualified,TRANSFER,,0.2800
NRSC VICTORY,NRSC,energy,0.7852,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26848214,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675852334,Party - Qualified,TRANSFER,,0.2800
REPUBLICAN NATIONAL COMMITTEE,NRSC,energy,0.7500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA.27541313.2.2404,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721075937,Party - Qualified,TRANSFER,,0.2800
NRSC VICTORY,NRSC,energy,0.7023,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.26848216,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675852433,Party - Qualified,TRANSFER,,0.2800
MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,NRSC,energy,0.6967,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27575639,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721075991,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.6925,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.25227539,https://docquery.fec.gov/cgi-bin/fecimg/?202404209633569180,Party - Qualified,CONTRIBUTION,,0.2800
NRSC VICTORY,NRSC,energy,0.6514,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27157128,https://docquery.fec.gov/cgi-bin/fecimg/?202505059759018431,Party - Qualified,TRANSFER,,0.2800
MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,NRSC,energy,0.6500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA.27541317.7.2406,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721076070,Party - Qualified,TRANSFER,,0.2800
TEAM MORENO,NRSC,energy,0.6354,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26869324,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675852347,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.6265,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26404995,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666478856,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.5953,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26459656,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666484325,Party - Qualified,CONTRIBUTION,,0.2800
REPUBLICAN NATIONAL COMMITTEE,NRSC,energy,0.5950,DIRECT_CONTRIBUTION,0.6200,0.9500,SA.27516474.12.2407,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721075956,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.5889,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26562086,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666496648,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.5562,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27399952,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760780400,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.5530,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27215452,https://docquery.fec.gov/cgi-bin/fecimg/?202505059759016107,Party - Qualified,CONTRIBUTION,,0.2800
TEAM MORENO,NRSC,energy,0.5500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25966795,https://docquery.fec.gov/cgi-bin/fecimg/?202406209649319644,Party - Qualified,TRANSFER,,0.2800
MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,NRSC,energy,0.5450,DIRECT_CONTRIBUTION,0.6200,0.9500,SA.27180032.2.2401,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760784340,Party - Qualified,TRANSFER,,0.2800
TEAM MORENO,NRSC,energy,0.5332,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26199267,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760836647,Party - Qualified,TRANSFER,,0.2800
CORNYN VICTORY COMMITTEE,NRSC,energy,0.5266,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25393574,https://docquery.fec.gov/cgi-bin/fecimg/?202404209633590570,Party - Qualified,TRANSFER,,0.2800
NRSC VICTORY,NRSC,energy,0.5260,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25665108,https://docquery.fec.gov/cgi-bin/fecimg/?202405209646157403,Party - Qualified,TRANSFER,,0.2800
PA VICTORY,NRSC,energy,0.5220,DIRECT_CONTRIBUTION,0.6200,0.9500,2430G.0004,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721076080,Party - Qualified,REFUND-MEDIA,,0.2800
WINRED,NRSC,energy,0.5076,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27007955,https://docquery.fec.gov/cgi-bin/fecimg/?202505059758987765,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.5026,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27691989,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721036046,Party - Qualified,CONTRIBUTION,,0.2800
TEAM MORENO,NRSC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26561000,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666498201,Party - Qualified,TRANSFER,,0.2800
NRCC,NRSC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.24751676,https://docquery.fec.gov/cgi-bin/fecimg/?202401319600763430,Party - Qualified,CONTRIBUTION,,0.2800
MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,NRSC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA.27562002.2.2404,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721075936,Party - Qualified,TRANSFER,,0.2800
MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,NRSC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27631308,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721070183,Party - Qualified,TRANSFER,,0.2800
SENATE PATH TO VICTORY 2024,NRSC,energy,0.4999,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26198742,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760836642,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.4988,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.25942718,https://docquery.fec.gov/cgi-bin/fecimg/?202406209649318571,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4691,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26547492,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666494999,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4684,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27492272,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721010195,Party - Qualified,CONTRIBUTION,,0.2800
NRSC VICTORY,NRSC,energy,0.4667,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25394218,https://docquery.fec.gov/cgi-bin/fecimg/?202404209633590578,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.4650,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27385429,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760778609,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4632,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27562803,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721021790,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4588,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27418381,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760782494,Party - Qualified,CONTRIBUTION,,0.2800
TEAM MORENO,NRSC,energy,0.4518,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27339643,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760784352,Party - Qualified,TRANSFER,,0.2800
CORNYN VICTORY COMMITTEE,NRSC,energy,0.4481,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25393580,https://docquery.fec.gov/cgi-bin/fecimg/?202404209633590572,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.4478,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27297539,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760766844,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4474,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27326011,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760770252,Party - Qualified,CONTRIBUTION,,0.2800
2024 REPUBLICAN SENATE VICTORY,NRSC,energy,0.4416,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.24760841,https://docquery.fec.gov/cgi-bin/fecimg/?202401319600763383,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.4413,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27619243,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721023662,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4409,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27516733,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721014095,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4377,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27478761,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721008379,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4357,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26529954,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666493218,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4335,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27707856,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721038423,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4316,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27023667,https://docquery.fec.gov/cgi-bin/fecimg/?202505059758989563,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4302,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27529924,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721016091,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4273,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27631501,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721025782,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4205,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27444529,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721002611,Party - Qualified,CONTRIBUTION,,0.2800
NRSC VICTORY,NRSC,energy,0.4170,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.26198260,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760836807,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.4129,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26758734,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675834422,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4124,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26486582,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666487493,Party - Qualified,CONTRIBUTION,,0.2800
NRSC VICTORY,NRSC,energy,0.4088,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.27444353,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721076206,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.4081,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26224843,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760834712,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4064,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27089375,https://docquery.fec.gov/cgi-bin/fecimg/?202505059758998600,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4060,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27504961,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721012190,Party - Qualified,CONTRIBUTION,,0.2800
RECLAIM THE MAJORITY,NRSC,technology,0.4055,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27213540,https://docquery.fec.gov/cgi-bin/fecimg/?202505059759018443,Party - Qualified,TRANSFER,,0.2800
NRSC VICTORY,NRSC,energy,0.4051,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25394200,https://docquery.fec.gov/cgi-bin/fecimg/?202404209633590526,Party - Qualified,TRANSFER,,0.2800
TEAM MORENO,NRSC,energy,0.4047,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25695386,https://docquery.fec.gov/cgi-bin/fecimg/?202405209646157414,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.4035,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27655453,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721029597,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.4031,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27202112,https://docquery.fec.gov/cgi-bin/fecimg/?202505059759014259,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3971,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27311460,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760768594,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3957,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27243010,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760759007,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3910,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26869824,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675849529,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3907,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27454748,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721004437,Party - Qualified,CONTRIBUTION,,0.2800
TEAM MORENO,NRSC,energy,0.3902,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27053016,https://docquery.fec.gov/cgi-bin/fecimg/?202505059759018488,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.3893,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.23291272,https://docquery.fec.gov/cgi-bin/fecimg/?202405219648660604,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3876,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27364475,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760775363,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3873,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26995946,https://docquery.fec.gov/cgi-bin/fecimg/?202505059758986174,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3865,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26857518,https://docquery.fec.gov/cgi-bin/fecimg/?202409209675848004,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3860,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27541322,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721018194,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3856,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27432385,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721000731,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3838,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27642911,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721027775,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3835,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26500419,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666489147,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3831,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27667150,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721031698,Party - Qualified,CONTRIBUTION,,0.2800
NRSC VICTORY,NRSC,energy,0.3826,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.27444352,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721076202,Party - Qualified,TRANSFER,,0.2800
WINRED,NRSC,energy,0.3800,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27254884,https://docquery.fec.gov/cgi-bin/fecimg/?202505089760760827,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3797,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26434181,https://docquery.fec.gov/cgi-bin/fecimg/?202408209666481224,Party - Qualified,CONTRIBUTION,,0.2800
WINRED,NRSC,energy,0.3795,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27169389,https://docquery.fec.gov/cgi-bin/fecimg/?202505059759009638,Party - Qualified,CONTRIBUTION,,0.2800
CHAIN BRIDGE BANK N.A.,NRCC,technology,15.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA13.10162024,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710852786,Party - Qualified,DRAW ON LINE OF CREDIT,,0.2800
REPUBLICAN NATIONAL COMMITTEE,NRCC,energy,7.2500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11B.27254192,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731597901,Party - Qualified,CONTRIBUTION,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,1.9843,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25106626,https://docquery.fec.gov/cgi-bin/fecimg/?202304209581148144,Party - Qualified,TRANSFER,,0.2800
MIKE JOHNSON FOR LOUISIANA,NRCC,energy,1.9650,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26856935,https://docquery.fec.gov/cgi-bin/fecimg/?202408209674146530,Party - Qualified,CONTRIBUTION,,0.2800
MIKE JOHNSON FOR LOUISIANA,NRCC,energy,1.8390,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.25844621,https://docquery.fec.gov/cgi-bin/fecimg/?202312209599672262,Party - Qualified,CONTRIBUTION,,0.2800
SCALISE FOR CONGRESS,NRCC,energy,1.7200,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.25847291,https://docquery.fec.gov/cgi-bin/fecimg/?202312209599672264,Party - Qualified,CONTRIBUTION,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,1.7175,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25106627,https://docquery.fec.gov/cgi-bin/fecimg/?202304209581166137,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,1.6953,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.27186612,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710852807,Party - Qualified,TRANSFER,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,1.5620,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25427252,https://docquery.fec.gov/cgi-bin/fecimg/?202309279597324760,Party - Qualified,TRANSFER,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,1.2960,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25106628,https://docquery.fec.gov/cgi-bin/fecimg/?202304209581166147,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,1.1519,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27186609,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710852738,Party - Qualified,TRANSFER,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,1.0168,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25427256,https://docquery.fec.gov/cgi-bin/fecimg/?202309279597324836,Party - Qualified,TRANSFER,,0.2800
ANDY BARR FOR CONGRESS INC.,NRCC,energy,1.0000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26669114,https://docquery.fec.gov/cgi-bin/fecimg/?202407209661516668,Party - Qualified,CONTRIBUTION,,0.2800
SCALISE LEADERSHIP FUND,NRCC,energy,0.9146,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25427271,https://docquery.fec.gov/cgi-bin/fecimg/?202309279597324785,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,0.8560,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26703237,https://docquery.fec.gov/cgi-bin/fecimg/?202407209661516730,Party - Qualified,TRANSFER,,0.2800
SCALISE FOR CONGRESS,NRCC,energy,0.8500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26301107,https://docquery.fec.gov/cgi-bin/fecimg/?202405319648832501,Party - Qualified,CONTRIBUTION,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,0.8439,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25649892,https://docquery.fec.gov/cgi-bin/fecimg/?202310239598834973,Party - Qualified,TRANSFER,,0.2800
MIKE JOHNSON FOR LOUISIANA,NRCC,energy,0.8300,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26049704,https://docquery.fec.gov/cgi-bin/fecimg/?202402209619868616,Party - Qualified,CONTRIBUTION,,0.2800
SCALISE LEADERSHIP FUND,NRCC,energy,0.7835,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25090966,https://docquery.fec.gov/cgi-bin/fecimg/?202304209581166153,Party - Qualified,TRANSFER,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,0.7560,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25427260,https://docquery.fec.gov/cgi-bin/fecimg/?202309279597324841,Party - Qualified,TRANSFER,,0.2800
REPUBLICAN NATIONAL COMMITTEE,NRCC,energy,0.7500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11B.27321017,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731597902,Party - Qualified,CONTRIBUTION,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,0.7477,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25649891,https://docquery.fec.gov/cgi-bin/fecimg/?202310239598834916,Party - Qualified,TRANSFER,,0.2800
MIKE JOHNSON FOR LOUISIANA,NRCC,energy,0.7440,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27037982,https://docquery.fec.gov/cgi-bin/fecimg/?202411079719956245,Party - Qualified,CONTRIBUTION,,0.2800
SCALISE LEADERSHIP FUND,NRCC,energy,0.7318,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25427272,https://docquery.fec.gov/cgi-bin/fecimg/?202309279597324844,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,0.7162,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26723147,https://docquery.fec.gov/cgi-bin/fecimg/?202407209661516743,Party - Qualified,TRANSFER,,0.2800
GUY FOR CONGRESS,NRCC,energy,0.6753,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26773519,https://docquery.fec.gov/cgi-bin/fecimg/?202408209674146529,Party - Qualified,CONTRIBUTION,,0.2800
EMMER MAJORITY BUILDERS,NRCC,energy,0.6742,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26669132,https://docquery.fec.gov/cgi-bin/fecimg/?202407209661516703,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,0.6694,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.27186614,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710852814,Party - Qualified,TRANSFER,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,0.6558,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25350475,https://docquery.fec.gov/cgi-bin/fecimg/?202306209582315981,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,0.6410,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26301108,https://docquery.fec.gov/cgi-bin/fecimg/?202405319648832561,Party - Qualified,TRANSFER,,0.2800
SCALISE LEADERSHIP FUND,NRCC,energy,0.6380,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.25090965,https://docquery.fec.gov/cgi-bin/fecimg/?202304209581166095,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,0.6376,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26150096,https://docquery.fec.gov/cgi-bin/fecimg/?202409179675516074,Party - Qualified,TRANSFER,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,0.6254,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25350477,https://docquery.fec.gov/cgi-bin/fecimg/?202306209582315997,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,0.6064,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27037979,https://docquery.fec.gov/cgi-bin/fecimg/?202411079719956256,Party - Qualified,TRANSFER,,0.2800
GROW THE MAJORITY,NRCC,energy,0.5981,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.27292225,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731597949,Party - Qualified,TRANSFER,,0.2800
SCALISE FOR CONGRESS,NRCC,energy,0.5800,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.25106613,https://docquery.fec.gov/cgi-bin/fecimg/?202304209581148068,Party - Qualified,CONTRIBUTION,,0.2800
ELISE FOR CONGRESS,NRCC,energy,0.5600,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.25450122,https://docquery.fec.gov/cgi-bin/fecimg/?202308209596706901,Party - Qualified,CONTRIBUTION,,0.2800
GUTHRIE FOR CONGRESS,NRCC,energy,0.5500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.26815103,https://docquery.fec.gov/cgi-bin/fecimg/?202408209674146528,Party - Qualified,CONTRIBUTION,,0.2800
SCALISE FOR CONGRESS,NRCC,energy,0.5500,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.25046200,https://docquery.fec.gov/cgi-bin/fecimg/?202303209579434042,Party - Qualified,CONTRIBUTION,,0.2800
PROTECT THE HOUSE 2024,NRCC,energy,0.5472,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.25649894,https://docquery.fec.gov/cgi-bin/fecimg/?202310239598834977,Party - Qualified,TRANSFER,,0.2800
JOHNSON LEADERSHIP FUND,NRCC,energy,0.5300,DIRECT_CONTRIBUTION,0.6200,0.9500,SA12.26049705,https://docquery.fec.gov/cgi-bin/fecimg/?202402209619868662,Party - Qualified,TRANSFER,,0.2800
SCALISE LEADERSHIP FUND 2024,NRCC,energy,0.5242,DIRECT_CONTRIBUTION,0.6200,0.9500,SA17.26276099,https://docquery.fec.gov/cgi-bin/fecimg/?202405319648832660,Party - Qualified,TRANSFER,,0.2800
JIM JORDAN FOR CONGRESS,NRCC,energy,0.5000,DIRECT_CONTRIBUTION,0.6200,0.9500,SA11C.27192123,https://docquery.fec.gov/cgi-bin/fecimg/?202410249710852714,Party - Qualified,CONTRIBUTION,,0.2800
